2018-03-15 20:25:05,"b'RT @MrZum: when flying w/my cats they had their own seats (ive also road tripped cross country w/them) Any suggestion that i ""had 2"" put my\xe2\x80\xa6'"
2018-03-15 20:24:57,b'#UnitedAirlines you suck for that and that dumbass of owner sucks. #ownersBeSmarter please'
2018-03-15 20:24:57,b'I fly 3x weekly for business and I will never fly @united again. For MANY reasons... my company is fully aware and\xe2\x80\xa6 https://t.co/l4sbCdKPpb'
2018-03-15 20:24:21,b'RT @Pataltschul: The employee of #UnitedAirlines who caused the death of a dog by insisting that it should be put in the overhead bin shoul\xe2\x80\xa6'
2018-03-15 20:24:09,b'BOYCOTT the HELL out of UNITEDAIRLINES!!\xf0\x9f\x90\xbe\xf0\x9f\x90\xbe\xf0\x9f\x90\x95\xf0\x9f\x90\xb6\xf0\x9f\x90\xbe\n#UnitedAirlinesPuppyMurderer #unitedairlinesANIMALmurder\xe2\x80\xa6 https://t.co/5QR4WeqZa6'
2018-03-15 20:24:08,"b""@CNN Why hasn't flight attendant been identified??? #UnitedAirlines #flights #BoycottUnited #BoycottUnitedAirlines"""
2018-03-15 20:23:22,b'Petition - Justice for Dog Who Died in Overhead Bin on United Flight https://t.co/KdBuAdfR7q v\xc3\xada @ladyfreethinker\xe2\x80\xa6 https://t.co/Es2VAhVId8'
2018-03-15 20:21:45,b'2017 #UnitedAirlines: So we beat the s*%t out of this doctor onboard &amp; kicked him off the plane after we overbooked\xe2\x80\xa6 https://t.co/dQAoeKHagR'
2018-03-15 20:20:33,b'RT @lezalabrador: Animal cruelty is a federal felony &amp; the FBI should be involved in the death of the dog United air. They were most likely\xe2\x80\xa6'
2018-03-15 20:20:09,b'#UnitedAirlinesKillsDogs #UnitedAirlines #unfriendlyskies Flight attendant \xe2\x80\x98is  https://t.co/eBH1ilMmNg via @sharethis'
2018-03-15 20:19:30,"b""#UnitedAirlines  Glad to see criminal investigation.  Why hasn't @United fired flight attendant for lying and asked\xe2\x80\xa6 https://t.co/nhHmsfOj8w"""
2018-03-15 20:19:15,b'RT @CheekyDre: #UnitedAirlines \n\nWhy would a flight attendant EVER suggest stuffing a dog in an overhead bin?'
2018-03-15 20:18:25,"b""RT @Peppercomm: Another day, another #UnitedAirlines scandal...\n\nPeppercomm's Ann Barlow (@ambarlowsf) on the latest scandal and why now, m\xe2\x80\xa6"""
2018-03-15 20:18:00,"b'#UnitedAirlines #ItsADog!!! Yes, it was a terrible thing, but what they expect for the Airline to go out of busines\xe2\x80\xa6 https://t.co/fiWHJ4t84P'"
2018-03-15 20:17:48,b'RT @leonalewis: Poor little dog died on a #UnitedAirlines flight after they forced the owner to put him in the overhead bin. So disgusting\xe2\x80\xa6'
2018-03-15 20:17:31,"b'@united should be absolutely disgusted with themselves. What a nasty, vile and inhumane way to treat a poor animal\xe2\x80\xa6 https://t.co/yUv5OgyhCp'"
2018-03-15 20:15:40,b'@RealEdenMccoy Yes she should! If they have a higher than average fatality rate for pets. Then they need to figure\xe2\x80\xa6 https://t.co/6CvUqcO1Va'
2018-03-15 20:15:35,b'Who in their right mind would put a dog in a overhead bin on an airline? You have to question their training. When\xe2\x80\xa6 https://t.co/f4oC3ZkzaO'
2018-03-15 20:15:31,b'RT @greene_lizzy: HEARTBROKEN about the incident aboard #UnitedAirlines Animals are so vulnerable to humans and how we care for them.   I l\xe2\x80\xa6'
2018-03-15 20:14:58,"b'@FoxNews #UnitedAirlines is horrible when it comes to #customerservice. However, I fly more than the average Americ\xe2\x80\xa6 https://t.co/h3BIpyyfYY'"
2018-03-15 20:14:50,b'Who has killed more dogs this week #UnitedAirlines or The #NRA ?'
2018-03-15 20:14:41,"b'RT @iamsokendall: In 2017, 24 animals died in the care of US carriers. 18 of the deaths occurred while being handled by #UnitedAirlines. Of\xe2\x80\xa6'"
2018-03-15 20:14:03,b'First you kill somebody\xe2\x80\x99s dog in an overhead bin and now you ship another Kansas bound dog to Japan? A wha deh rass?!?! #Unitedairlines'
2018-03-15 20:13:07,b'RT @greene_lizzy: HEARTBROKEN about the incident aboard #UnitedAirlines Animals are so vulnerable to humans and how we care for them.   I l\xe2\x80\xa6'
2018-03-15 20:13:04,"b'RT @ALDF: The Animal Legal Defense Fund condemns the tragic death of Kokito aboard a #UnitedAirlines flight on March 13, 2018. https://t.co\xe2\x80\xa6'"
2018-03-15 20:12:28,"b""if you love your pets, don't fly #UnitedAirlines https://t.co/6TYvhxhAGq"""
2018-03-15 20:12:24,b'#UAL #UnitedAirlines flight delayed five times. Seriously?'
2018-03-15 20:11:49,b'#UnitedAirlines mistakenly sends #dog to Japan instead of Kansas https://t.co/98mIaTQKBa'
2018-03-15 20:10:29,b'RT @CheekyDre: #UnitedAirlines \n\nWhy would a flight attendant EVER suggest stuffing a dog in an overhead bin?'
2018-03-15 20:10:18,b'Can\xe2\x80\x99t @united get anything right? Unbelievably unprofessional outfit. #UnitedAirlines https://t.co/nx4cdK40ak'
2018-03-15 20:10:11,b'RT @Pataltschul: The employee of #UnitedAirlines who caused the death of a dog by insisting that it should be put in the overhead bin shoul\xe2\x80\xa6'
